-50.35 -19.89 5.40
-44.63 -21.28 9.50
-48.16 -20.25 7.30
-46.95 -21.60 7.10
-45.04 -21.14 10.40
-46.32 -20.67 10.40
-49.18 -20.30 4.70
-45.67 -21.59 6.20
-48.18 -21.02 5.40
-45.49 -21.61 8.20
-48.55 -20.00 7.50
-51.65 -26.00 2.70
-52.00 -25.78 2.10
-53.48 -25.53 2.00
-51.74 -25.49 2.00
-51.08 -26.23 3.20
-53.74 -24.19 2.60
-54.56 -22.97 2.40
-54.58 -25.42 2.40
-53.53 -22.38 3.80
-53.17 -23.18 3.00
-48.54 -17.99 7.30
-48.67 -16.15 8.20
-47.98 -18.45 7.50
-49.10 -18.42 7.40
-47.70 -19.13 7.30
-50.16 -18.07 8.50
-47.68 -18.05 6.60
-50.50 -19.02 7.80
-50.52 -22.94 3.00
-51.33 -22.65 2.50
-49.73 -23.01 2.50
-49.23 -23.22 3.60
-50.71 -24.06 2.60
-52.87 -22.50 2.50
-47.33 -16.21 8.50
-44.76 -18.95 10.50
-44.86 -15.93 9.90
-45.07 -16.37 9.40
-45.27 -18.16 10.60
-43.83 -11.35 9.10
-48.55 -22.52 4.90
-46.91 -23.46 5.20
-48.99 -21.76 3.90
-50.20 -21.12 4.00
-48.30 -13.40 10.90
-51.20 -27.78 2.60
-51.33 -27.60 2.60
-53.04 -27.14 2.40
-52.38 -27.27 2.50
-51.78 -27.52 1.70
-52.73 -27.35 1.20
-52.54 -26.66 2.60
-55.05 -28.14 3.00
-51.87 -18.68 7.30
-50.76 -19.16 9.20
-50.64 -19.12 7.10
-51.35 -20.40 5.60
-51.63 -20.86 5.00
-53.18 -20.06 3.80
-52.87 -21.66 3.90
-52.91 -22.46 3.10
-50.80 -13.69 10.90
-49.26 -08.27 14.00
-48.37 -09.76 10.10
-47.39 -09.31 13.90
-47.48 -07.33 13.70
-49.65 -03.83 13.40
-51.67 -29.07 1.30
-51.39 -29.01 2.50
-53.28 -29.45 0.90
-52.54 -28.56 1.40
-53.19 -29.02 2.30
-48.87 -25.14 2.30
-49.52 -27.14 2.90
-69.12 -12.60 12.60
-59.46 -10.16 12.60
-65.35 -10.73 9.00
-58.96 -15.12 8.80
-64.65 -09.25 10.30
-64.43 -12.43 10.50
-60.70 -11.99 12.50
-63.45 -08.75 15.70
-63.97 -08.87 18.00
-52.00 -06.74 16.40
-51.77 -06.75 16.00
-51.91 -03.41 15.40
-55.77 -10.98 13.80
-57.04 -09.19 14.80
-42.57 -16.74 9.80
-39.59 -15.97 9.40
-59.47 -01.92 10.70
-54.30 -02.82 10.20
-52.52 -00.65 12.00
-51.20  00.86 13.30
-43.57 -06.75 10.20
-54.83 -17.09 6.50
-58.73 -15.24 9.90
-55.78 -14.87 10.20
-54.83 -17.61 8.20
-39.00 -12.58 1.40
-40.20 -17.90 9.70
-41.72 -20.92 8.70
-42.85 -20.21 11.00
-42.85 -19.64 10.80
-42.66 -19.12 12.10
-40.92 -19.50 8.60
-45.87 -23.37 4.50
-46.03 -23.20 5.90
-44.57 -22.53 6.40
-43.84 -22.48 9.40
-43.54 -21.91 10.00
-43.36 -21.94 11.70
-42.58 -21.84 10.50
-43.83 -22.69 6.20
-53.67 -25.51 2.20
-42.41 -21.45 9.80
-64.66 -09.26 12.30
-51.77 -03.13 15.60
