-50.35 -19.89 6.60
-44.63 -21.28 9.10
-48.16 -20.25 6.90
-46.95 -21.60 7.90
-45.04 -21.14 11.20
-46.32 -20.67 8.20
-49.18 -20.30 5.60
-45.67 -21.59 6.00
-48.18 -21.02 6.00
-45.49 -21.61 6.50
-48.55 -20.00 8.00
-51.65 -26.00 1.50
-52.00 -25.78 0.80
-53.48 -25.53 1.20
-51.74 -25.49 1.00
-51.08 -26.23 1.20
-53.74 -24.19 1.50
-54.56 -22.97 4.60
-54.58 -25.42 3.20
-53.53 -22.38 3.20
-53.17 -23.18 1.80
-48.54 -17.99 9.20
-48.67 -16.15 10.70
-47.98 -18.45 13.70
-49.10 -18.42 10.50
-47.70 -19.13 11.70
-50.16 -18.07 10.30
-47.68 -18.05 9.10
-50.50 -19.02 10.30
-50.52 -22.94 2.10
-51.33 -22.65 1.50
-49.73 -23.01 1.50
-49.23 -23.22 1.40
-50.71 -24.06 1.20
-52.87 -22.50 2.20
-47.33 -16.21 8.60
-44.76 -18.95 12.50
-44.86 -15.93 14.10
-45.07 -16.37 11.90
-45.27 -18.16 12.80
-43.83 -11.35 11.30
-48.55 -22.52 2.70
-46.91 -23.46 3.60
-48.99 -21.76 2.80
-50.20 -21.12 3.40
-48.30 -13.40 14.10
-51.20 -27.78 1.10
-51.33 -27.60 1.30
-53.04 -27.14 0.70
-52.38 -27.27 0.80
-51.78 -27.52 0.80
-52.73 -27.35 0.70
-52.54 -26.66 1.00
-55.05 -28.14 1.30
-51.87 -18.68 8.60
-50.76 -19.16 8.00
-50.64 -19.12 6.10
-51.35 -20.40 5.40
-51.63 -20.86 4.50
-53.18 -20.06 3.70
-52.87 -21.66 3.30
-52.91 -22.46 2.60
-50.80 -13.69 11.30
-49.26 -08.27 15.60
-48.37 -09.76 13.50
-47.39 -09.31 13.60
-47.48 -07.33 16.80
-49.65 -03.83 13.00
-51.67 -29.07 1.10
-51.39 -29.01 0.80
-53.28 -29.45 1.10
-52.54 -28.56 1.00
-53.19 -29.02 1.00
-48.87 -25.14 2.40
-49.52 -27.14 1.00
-69.12 -12.60 11.60
-59.46 -10.16 13.70
-65.35 -10.73 9.00
-58.96 -15.12 10.70
-64.65 -09.25 9.20
-64.43 -12.43 10.40
-60.70 -11.99 10.60
-63.45 -08.75 13.70
-63.97 -08.87 19.80
-52.00 -06.74 18.70
-51.77 -06.75 16.60
-51.91 -03.41 14.60
-55.77 -10.98 14.70
-57.04 -09.19 15.30
-42.57 -16.74 13.00
-39.59 -15.97 14.40
-59.47 -01.92 11.80
-54.30 -02.82 12.80
-52.52 -00.65 9.00
-51.20  00.86 8.60
-43.57 -06.75 10.60
-54.83 -17.09 8.90
-58.73 -15.24 14.50
-55.78 -14.87 10.40
-54.83 -17.61 7.90
-39.00 -12.58 4.50
-40.20 -17.90 10.50
-41.72 -20.92 10.90
-42.85 -20.21 14.70
-42.85 -19.64 13.60
-42.66 -19.12 16.40
-40.92 -19.50 9.90
-45.87 -23.37 4.00
-46.03 -23.20 6.20
-44.57 -22.53 5.10
-43.84 -22.48 11.40
-43.54 -21.91 9.30
-43.36 -21.94 12.70
-42.58 -21.84 12.40
-43.83 -22.69 8.80
-53.67 -25.51 1.30
-42.41 -21.45 9.50
-64.66 -09.26 11.30
-51.77 -03.13 15.30
