-50.35 -19.89 8.60
-44.63 -21.28 9.40
-48.16 -20.25 9.50
-46.95 -21.60 12.50
-45.04 -21.14 8.40
-46.32 -20.67 9.80
-49.18 -20.30 9.30
-45.67 -21.59 11.10
-48.18 -21.02 11.80
-45.49 -21.61 11.70
-48.55 -20.00 9.30
-51.65 -26.00 8.60
-52.00 -25.78 8.50
-53.48 -25.53 11.60
-51.74 -25.49 9.80
-51.08 -26.23 8.30
-53.74 -24.19 10.20
-54.56 -22.97 9.80
-54.58 -25.42 7.60
-53.53 -22.38 9.20
-53.17 -23.18 8.70
-48.54 -17.99 5.00
-48.67 -16.15 5.00
-47.98 -18.45 5.40
-49.10 -18.42 5.60
-47.70 -19.13 6.30
-50.16 -18.07 7.10
-47.68 -18.05 4.50
-50.50 -19.02 7.70
-50.52 -22.94 8.10
-51.33 -22.65 6.60
-49.73 -23.01 7.90
-49.23 -23.22 8.60
-50.71 -24.06 8.50
-52.87 -22.50 7.00
-47.33 -16.21 3.70
-44.76 -18.95 4.50
-44.86 -15.93 5.10
-45.07 -16.37 4.40
-45.27 -18.16 6.00
-43.83 -11.35 2.10
-48.55 -22.52 10.50
-46.91 -23.46 8.90
-48.99 -21.76 7.30
-50.20 -21.12 8.20
-48.30 -13.40 6.50
-51.20 -27.78 7.80
-51.33 -27.60 8.70
-53.04 -27.14 7.70
-52.38 -27.27 6.70
-51.78 -27.52 4.50
-52.73 -27.35 4.30
-52.54 -26.66 8.90
-55.05 -28.14 3.90
-51.87 -18.68 7.30
-50.76 -19.16 8.30
-50.64 -19.12 5.60
-51.35 -20.40 7.60
-51.63 -20.86 7.70
-53.18 -20.06 7.40
-52.87 -21.66 8.30
-52.91 -22.46 6.70
-50.80 -13.69 5.20
-49.26 -08.27 7.40
-48.37 -09.76 5.90
-47.39 -09.31 5.70
-47.48 -07.33 5.70
-49.65 -03.83 6.90
-51.67 -29.07 3.20
-51.39 -29.01 3.90
-53.28 -29.45 2.70
-52.54 -28.56 3.30
-53.19 -29.02 2.70
-48.87 -25.14 8.60
-49.52 -27.14 11.20
-69.12 -12.60 4.90
-59.46 -10.16 6.70
-65.35 -10.73 2.50
-58.96 -15.12 6.80
-64.65 -09.25 3.60
-64.43 -12.43 4.40
-60.70 -11.99 6.70
-63.45 -08.75 6.10
-63.97 -08.87 7.30
-52.00 -06.74 8.00
-51.77 -06.75 6.90
-51.91 -03.41 6.70
-55.77 -10.98 8.70
-57.04 -09.19 9.90
-42.57 -16.74 1.90
-39.59 -15.97 1.60
-59.47 -01.92 16.70
-54.30 -02.82 7.70
-52.52 -00.65 20.60
-51.20  00.86 15.40
-43.57 -06.75 3.70
-54.83 -17.09 5.10
-58.73 -15.24 6.30
-55.78 -14.87 4.20
-54.83 -17.61 5.20
-39.00 -12.58 0.60
-40.20 -17.90 1.00
-41.72 -20.92 5.80
-42.85 -20.21 8.10
-42.85 -19.64 5.30
-42.66 -19.12 2.80
-40.92 -19.50 2.20
-45.87 -23.37 9.90
-46.03 -23.20 14.10
-44.57 -22.53 11.20
-43.84 -22.48 12.20
-43.54 -21.91 9.20
-43.36 -21.94 8.50
-42.58 -21.84 9.00
-43.83 -22.69 9.70
-53.67 -25.51 11.10
-42.41 -21.45 5.40
-64.66 -09.26 4.70
-51.77 -03.13 6.80
