-50.35 -19.89 10.60
-44.63 -21.28 10.00
-48.16 -20.25 8.50
-46.95 -21.60 10.70
-45.04 -21.14 8.00
-46.32 -20.67 9.00
-49.18 -20.30 9.30
-45.67 -21.59 7.60
-48.18 -21.02 11.40
-45.49 -21.61 7.40
-48.55 -20.00 7.60
-51.65 -26.00 12.00
-52.00 -25.78 12.70
-53.48 -25.53 15.20
-51.74 -25.49 11.70
-51.08 -26.23 11.00
-53.74 -24.19 18.30
-54.56 -22.97 22.20
-54.58 -25.42 16.10
-53.53 -22.38 16.70
-53.17 -23.18 16.40
-48.54 -17.99 8.30
-48.67 -16.15 9.70
-47.98 -18.45 7.00
-49.10 -18.42 8.00
-47.70 -19.13 9.60
-50.16 -18.07 9.90
-47.68 -18.05 7.00
-50.50 -19.02 8.10
-50.52 -22.94 10.10
-51.33 -22.65 10.80
-49.73 -23.01 10.60
-49.23 -23.22 10.70
-50.71 -24.06 12.30
-52.87 -22.50 12.20
-47.33 -16.21 6.90
-44.76 -18.95 4.70
-44.86 -15.93 4.20
-45.07 -16.37 4.50
-45.27 -18.16 7.40
-43.83 -11.35 2.30
-48.55 -22.52 11.60
-46.91 -23.46 7.70
-48.99 -21.76 10.10
-50.20 -21.12 9.00
-48.30 -13.40 9.30
-51.20 -27.78 11.60
-51.33 -27.60 13.40
-53.04 -27.14 9.30
-52.38 -27.27 9.80
-51.78 -27.52 6.40
-52.73 -27.35 8.10
-52.54 -26.66 8.10
-55.05 -28.14 9.10
-51.87 -18.68 8.60
-50.76 -19.16 6.90
-50.64 -19.12 5.70
-51.35 -20.40 7.80
-51.63 -20.86 7.20
-53.18 -20.06 9.00
-52.87 -21.66 13.00
-52.91 -22.46 10.90
-50.80 -13.69 6.30
-49.26 -08.27 8.60
-48.37 -09.76 7.90
-47.39 -09.31 6.70
-47.48 -07.33 6.60
-49.65 -03.83 6.00
-51.67 -29.07 7.50
-51.39 -29.01 9.50
-53.28 -29.45 6.60
-52.54 -28.56 9.30
-53.19 -29.02 8.40
-48.87 -25.14 12.60
-49.52 -27.14 20.40
-69.12 -12.60 6.40
-59.46 -10.16 3.80
-65.35 -10.73 4.30
-58.96 -15.12 6.10
-64.65 -09.25 6.20
-64.43 -12.43 4.80
-60.70 -11.99 4.40
-63.45 -08.75 8.10
-63.97 -08.87 10.50
-52.00 -06.74 6.00
-51.77 -06.75 6.60
-51.91 -03.41 3.70
-55.77 -10.98 4.80
-57.04 -09.19 6.10
-42.57 -16.74 0.60
-39.59 -15.97 0.30
-59.47 -01.92 6.90
-54.30 -02.82 2.70
-52.52 -00.65 18.90
-51.20  00.86 16.20
-43.57 -06.75 3.40
-54.83 -17.09 6.40
-58.73 -15.24 5.80
-55.78 -14.87 3.70
-54.83 -17.61 8.50
-39.00 -12.58 0.50
-40.20 -17.90 0.60
-41.72 -20.92 5.70
-42.85 -20.21 8.60
-42.85 -19.64 4.30
-42.66 -19.12 1.60
-40.92 -19.50 1.40
-45.87 -23.37 5.20
-46.03 -23.20 10.70
-44.57 -22.53 9.30
-43.84 -22.48 10.60
-43.54 -21.91 7.70
-43.36 -21.94 4.50
-42.58 -21.84 6.50
-43.83 -22.69 4.90
-53.67 -25.51 16.20
-42.41 -21.45 2.40
-64.66 -09.26 6.40
-51.77 -03.13 4.60
