-50.35 -19.89 3.90
-44.63 -21.28 5.10
-48.16 -20.25 5.40
-46.95 -21.60 8.50
-45.04 -21.14 3.00
-46.32 -20.67 5.80
-49.18 -20.30 5.00
-45.67 -21.59 6.90
-48.18 -21.02 6.60
-45.49 -21.61 6.20
-48.55 -20.00 4.80
-51.65 -26.00 5.60
-52.00 -25.78 4.60
-53.48 -25.53 6.00
-51.74 -25.49 7.00
-51.08 -26.23 5.90
-53.74 -24.19 5.60
-54.56 -22.97 8.70
-54.58 -25.42 5.20
-53.53 -22.38 7.30
-53.17 -23.18 5.60
-48.54 -17.99 1.40
-48.67 -16.15 1.70
-47.98 -18.45 1.50
-49.10 -18.42 1.70
-47.70 -19.13 3.20
-50.16 -18.07 3.30
-47.68 -18.05 0.70
-50.50 -19.02 3.10
-50.52 -22.94 7.40
-51.33 -22.65 5.40
-49.73 -23.01 8.10
-49.23 -23.22 7.90
-50.71 -24.06 9.30
-52.87 -22.50 7.50
-47.33 -16.21 0.70
-44.76 -18.95 0.50
-44.86 -15.93 0.70
-45.07 -16.37 0.40
-45.27 -18.16 1.50
-43.83 -11.35 2.20
-48.55 -22.52 7.60
-46.91 -23.46 8.50
-48.99 -21.76 6.70
-50.20 -21.12 5.80
-48.30 -13.40 2.60
-51.20 -27.78 2.80
-51.33 -27.60 4.00
-53.04 -27.14 2.10
-52.38 -27.27 2.40
-51.78 -27.52 1.20
-52.73 -27.35 1.10
-52.54 -26.66 4.10
-55.05 -28.14 0.30
-51.87 -18.68 4.90
-50.76 -19.16 3.80
-50.64 -19.12 2.90
-51.35 -20.40 4.50
-51.63 -20.86 3.20
-53.18 -20.06 4.40
-52.87 -21.66 6.00
-52.91 -22.46 5.50
-50.80 -13.69 3.30
-49.26 -08.27 8.70
-48.37 -09.76 5.00
-47.39 -09.31 8.20
-47.48 -07.33 9.20
-49.65 -03.83 10.40
-51.67 -29.07 0.70
-51.39 -29.01 1.80
-53.28 -29.45 0.30
-52.54 -28.56 0.70
-53.19 -29.02 0.30
-48.87 -25.14 9.50
-49.52 -27.14 7.10
-69.12 -12.60 15.50
-59.46 -10.16 5.30
-65.35 -10.73 6.30
-58.96 -15.12 7.10
-64.65 -09.25 10.40
-64.43 -12.43 9.50
-60.70 -11.99 8.00
-63.45 -08.75 12.40
-63.97 -08.87 13.70
-52.00 -06.74 8.10
-51.77 -06.75 8.90
-51.91 -03.41 9.20
-55.77 -10.98 7.60
-57.04 -09.19 9.60
-42.57 -16.74 0.20
-39.59 -15.97 1.10
-59.47 -01.92 15.40
-54.30 -02.82 7.90
-52.52 -00.65 20.20
-51.20  00.86 14.50
-43.57 -06.75 4.20
-54.83 -17.09 4.20
-58.73 -15.24 7.70
-55.78 -14.87 4.60
-54.83 -17.61 4.80
-39.00 -12.58 1.30
-40.20 -17.90 0.70
-41.72 -20.92 0.80
-42.85 -20.21 2.30
-42.85 -19.64 0.60
-42.66 -19.12 0.30
-40.92 -19.50 0.30
-45.87 -23.37 6.40
-46.03 -23.20 10.70
-44.57 -22.53 8.50
-43.84 -22.48 8.00
-43.54 -21.91 5.90
-43.36 -21.94 4.00
-42.58 -21.84 4.60
-43.83 -22.69 5.20
-53.67 -25.51 6.00
-42.41 -21.45 2.80
-64.66 -09.26 14.80
-51.77 -03.13 9.10
