-50.35 -19.89 6.80
-44.63 -21.28 7.80
-48.16 -20.25 9.40
-46.95 -21.60 8.60
-45.04 -21.14 7.80
-46.32 -20.67 6.90
-49.18 -20.30 6.60
-45.67 -21.59 6.00
-48.18 -21.02 6.60
-45.49 -21.61 6.10
-48.55 -20.00 8.00
-51.65 -26.00 3.50
-52.00 -25.78 3.60
-53.48 -25.53 3.80
-51.74 -25.49 3.70
-51.08 -26.23 4.70
-53.74 -24.19 4.10
-54.56 -22.97 8.10
-54.58 -25.42 4.90
-53.53 -22.38 7.90
-53.17 -23.18 3.80
-48.54 -17.99 7.30
-48.67 -16.15 7.60
-47.98 -18.45 11.90
-49.10 -18.42 7.10
-47.70 -19.13 9.40
-50.16 -18.07 10.60
-47.68 -18.05 6.20
-50.50 -19.02 8.80
-50.52 -22.94 4.00
-51.33 -22.65 4.20
-49.73 -23.01 4.00
-49.23 -23.22 4.90
-50.71 -24.06 2.80
-52.87 -22.50 5.10
-47.33 -16.21 7.10
-44.76 -18.95 7.10
-44.86 -15.93 9.40
-45.07 -16.37 10.40
-45.27 -18.16 9.60
-43.83 -11.35 8.10
-48.55 -22.52 6.10
-46.91 -23.46 7.50
-48.99 -21.76 5.50
-50.20 -21.12 5.20
-48.30 -13.40 10.10
-51.20 -27.78 3.20
-51.33 -27.60 2.20
-53.04 -27.14 3.50
-52.38 -27.27 3.70
-51.78 -27.52 2.60
-52.73 -27.35 2.20
-52.54 -26.66 4.90
-55.05 -28.14 1.70
-51.87 -18.68 7.20
-50.76 -19.16 6.40
-50.64 -19.12 6.40
-51.35 -20.40 5.60
-51.63 -20.86 5.30
-53.18 -20.06 5.80
-52.87 -21.66 5.70
-52.91 -22.46 4.10
-50.80 -13.69 8.90
-49.26 -08.27 14.30
-48.37 -09.76 9.40
-47.39 -09.31 11.80
-47.48 -07.33 13.30
-49.65 -03.83 11.50
-51.67 -29.07 1.50
-51.39 -29.01 2.70
-53.28 -29.45 1.80
-52.54 -28.56 2.30
-53.19 -29.02 1.90
-48.87 -25.14 4.70
-49.52 -27.14 3.60
-69.12 -12.60 15.40
-59.46 -10.16 13.40
-65.35 -10.73 9.20
-58.96 -15.12 10.30
-64.65 -09.25 9.70
-64.43 -12.43 9.40
-60.70 -11.99 7.30
-63.45 -08.75 11.80
-63.97 -08.87 16.20
-52.00 -06.74 13.20
-51.77 -06.75 14.00
-51.91 -03.41 13.40
-55.77 -10.98 11.30
-57.04 -09.19 11.30
-42.57 -16.74 9.90
-39.59 -15.97 8.00
-59.47 -01.92 10.30
-54.30 -02.82 9.40
-52.52 -00.65 9.60
-51.20  00.86 8.90
-43.57 -06.75 9.20
-54.83 -17.09 8.20
-58.73 -15.24 11.60
-55.78 -14.87 8.90
-54.83 -17.61 10.80
-39.00 -12.58 3.60
-40.20 -17.90 9.10
-41.72 -20.92 12.20
-42.85 -20.21 13.80
-42.85 -19.64 12.20
-42.66 -19.12 13.90
-40.92 -19.50 10.50
-45.87 -23.37 5.80
-46.03 -23.20 8.10
-44.57 -22.53 7.70
-43.84 -22.48 9.90
-43.54 -21.91 8.50
-43.36 -21.94 12.40
-42.58 -21.84 10.80
-43.83 -22.69 6.70
-53.67 -25.51 4.60
-42.41 -21.45 13.40
-64.66 -09.26 14.70
-51.77 -03.13 13.60
