-50.35 -19.89 19.60
-44.63 -21.28 18.70
-48.16 -20.25 22.50
-46.95 -21.60 19.10
-45.04 -21.14 24.10
-46.32 -20.67 21.60
-49.18 -20.30 17.50
-45.67 -21.59 11.70
-48.18 -21.02 15.80
-45.49 -21.61 15.90
-48.55 -20.00 17.50
-51.65 -26.00 3.80
-52.00 -25.78 3.40
-53.48 -25.53 2.60
-51.74 -25.49 4.70
-51.08 -26.23 3.50
-53.74 -24.19 2.90
-54.56 -22.97 1.20
-54.58 -25.42 1.60
-53.53 -22.38 3.70
-53.17 -23.18 3.40
-48.54 -17.99 9.70
-48.67 -16.15 10.30
-47.98 -18.45 18.60
-49.10 -18.42 15.70
-47.70 -19.13 19.80
-50.16 -18.07 10.00
-47.68 -18.05 9.30
-50.50 -19.02 17.70
-50.52 -22.94 7.90
-51.33 -22.65 5.10
-49.73 -23.01 5.30
-49.23 -23.22 7.10
-50.71 -24.06 3.90
-52.87 -22.50 4.90
-47.33 -16.21 5.20
-44.76 -18.95 22.10
-44.86 -15.93 13.80
-45.07 -16.37 16.10
-45.27 -18.16 23.70
-43.83 -11.35 9.00
-48.55 -22.52 10.80
-46.91 -23.46 8.30
-48.99 -21.76 10.60
-50.20 -21.12 11.30
-48.30 -13.40 10.30
-51.20 -27.78 4.60
-51.33 -27.60 4.00
-53.04 -27.14 1.90
-52.38 -27.27 2.80
-51.78 -27.52 2.00
-52.73 -27.35 3.00
-52.54 -26.66 3.90
-55.05 -28.14 1.00
-51.87 -18.68 10.20
-50.76 -19.16 10.00
-50.64 -19.12 8.10
-51.35 -20.40 14.70
-51.63 -20.86 8.30
-53.18 -20.06 9.00
-52.87 -21.66 6.40
-52.91 -22.46 8.40
-50.80 -13.69 8.90
-49.26 -08.27 8.40
-48.37 -09.76 9.00
-47.39 -09.31 8.70
-47.48 -07.33 12.10
-49.65 -03.83 11.20
-51.67 -29.07 1.80
-51.39 -29.01 3.80
-53.28 -29.45 0.60
-52.54 -28.56 1.90
-53.19 -29.02 1.80
-48.87 -25.14 4.90
-49.52 -27.14 4.00
-69.12 -12.60 6.80
-59.46 -10.16 2.50
-65.35 -10.73 1.70
-58.96 -15.12 5.90
-64.65 -09.25 4.20
-64.43 -12.43 3.50
-60.70 -11.99 2.60
-63.45 -08.75 5.80
-63.97 -08.87 7.00
-52.00 -06.74 7.60
-51.77 -06.75 10.20
-51.91 -03.41 10.40
-55.77 -10.98 4.70
-57.04 -09.19 6.00
-42.57 -16.74 12.40
-39.59 -15.97 9.20
-59.47 -01.92 15.20
-54.30 -02.82 12.60
-52.52 -00.65 11.60
-51.20  00.86 13.70
-43.57 -06.75 11.30
-54.83 -17.09 3.80
-58.73 -15.24 10.40
-55.78 -14.87 3.20
-54.83 -17.61 8.30
-39.00 -12.58 2.10
-40.20 -17.90 11.60
-41.72 -20.92 15.40
-42.85 -20.21 19.10
-42.85 -19.64 24.40
-42.66 -19.12 23.40
-40.92 -19.50 15.00
-45.87 -23.37 5.90
-46.03 -23.20 10.80
-44.57 -22.53 9.50
-43.84 -22.48 13.00
-43.54 -21.91 15.00
-43.36 -21.94 13.00
-42.58 -21.84 16.20
-43.83 -22.69 7.80
-53.67 -25.51 2.00
-64.66 -09.26 6.50
-51.77 -03.13 10.20
