-50.35 -19.89 11.10
-44.63 -21.28 13.20
-48.16 -20.25 13.60
-46.95 -21.60 12.10
-45.04 -21.14 12.60
-46.32 -20.67 14.00
-49.18 -20.30 9.20
-45.67 -21.59 9.80
-48.18 -21.02 7.70
-45.49 -21.61 11.10
-48.55 -20.00 12.60
-51.65 -26.00 3.70
-52.00 -25.78 4.10
-53.48 -25.53 5.30
-51.74 -25.49 3.70
-51.08 -26.23 3.30
-53.74 -24.19 4.00
-54.56 -22.97 6.80
-54.58 -25.42 4.70
-53.53 -22.38 7.00
-53.17 -23.18 3.40
-48.54 -17.99 12.90
-48.67 -16.15 11.70
-47.98 -18.45 15.90
-49.10 -18.42 13.90
-47.70 -19.13 16.20
-50.16 -18.07 14.80
-47.68 -18.05 10.30
-50.50 -19.02 14.90
-50.52 -22.94 3.60
-51.33 -22.65 3.70
-49.73 -23.01 3.90
-49.23 -23.22 3.60
-50.71 -24.06 3.40
-52.87 -22.50 3.80
-47.33 -16.21 12.30
-44.76 -18.95 12.30
-44.86 -15.93 17.00
-45.07 -16.37 15.80
-45.27 -18.16 14.20
-43.83 -11.35 11.90
-48.55 -22.52 5.10
-46.91 -23.46 4.10
-48.99 -21.76 5.10
-50.20 -21.12 6.30
-48.30 -13.40 16.50
-51.20 -27.78 3.80
-51.33 -27.60 3.80
-53.04 -27.14 4.20
-52.38 -27.27 5.20
-51.78 -27.52 2.90
-52.73 -27.35 4.40
-52.54 -26.66 5.00
-55.05 -28.14 5.00
-51.87 -18.68 15.00
-50.76 -19.16 15.40
-50.64 -19.12 12.50
-51.35 -20.40 10.10
-51.63 -20.86 11.30
-53.18 -20.06 10.20
-52.87 -21.66 8.40
-52.91 -22.46 5.30
-50.80 -13.69 17.90
-49.26 -08.27 20.50
-48.37 -09.76 14.30
-47.39 -09.31 14.50
-47.48 -07.33 15.60
-49.65 -03.83 14.00
-51.67 -29.07 3.50
-51.39 -29.01 3.50
-53.28 -29.45 6.30
-52.54 -28.56 4.00
-53.19 -29.02 4.40
-48.87 -25.14 5.60
-49.52 -27.14 3.80
-69.12 -12.60 10.50
-59.46 -10.16 8.40
-65.35 -10.73 6.50
-58.96 -15.12 7.60
-64.65 -09.25 8.80
-64.43 -12.43 5.70
-60.70 -11.99 7.10
-63.45 -08.75 11.30
-63.97 -08.87 8.70
-52.00 -06.74 17.70
-51.77 -06.75 14.00
-51.91 -03.41 14.90
-55.77 -10.98 12.20
-57.04 -09.19 10.70
-42.57 -16.74 9.80
-39.59 -15.97 6.90
-59.47 -01.92 7.30
-54.30 -02.82 16.10
-52.52 -00.65 12.40
-51.20  00.86 12.90
-43.57 -06.75 8.90
-54.83 -17.09 10.70
-58.73 -15.24 9.60
-55.78 -14.87 8.20
-54.83 -17.61 12.40
-39.00 -12.58 2.90
-40.20 -17.90 7.70
-41.72 -20.92 7.30
-42.85 -20.21 13.10
-42.85 -19.64 13.10
-42.66 -19.12 10.90
-40.92 -19.50 8.60
-45.87 -23.37 5.00
-46.03 -23.20 6.10
-44.57 -22.53 6.80
-43.84 -22.48 8.80
-43.54 -21.91 13.10
-43.36 -21.94 14.70
-42.58 -21.84 12.80
-43.83 -22.69 6.80
-53.67 -25.51 5.30
-64.66 -09.26 10.30
-51.77 -03.13 14.80
