-50.35 -19.89 10.70
-44.63 -21.28 7.70
-48.16 -20.25 9.40
-46.95 -21.60 12.40
-45.04 -21.14 7.30
-46.32 -20.67 10.00
-49.18 -20.30 9.90
-45.67 -21.59 9.00
-48.18 -21.02 10.60
-45.49 -21.61 8.40
-48.55 -20.00 10.20
-51.65 -26.00 14.10
-52.00 -25.78 12.70
-53.48 -25.53 17.80
-51.74 -25.49 15.50
-51.08 -26.23 12.90
-53.74 -24.19 25.00
-54.56 -22.97 21.20
-54.58 -25.42 20.20
-53.53 -22.38 13.90
-53.17 -23.18 22.60
-48.54 -17.99 5.00
-48.67 -16.15 6.30
-47.98 -18.45 6.60
-49.10 -18.42 7.20
-47.70 -19.13 7.50
-50.16 -18.07 7.00
-47.68 -18.05 4.90
-50.50 -19.02 9.90
-50.52 -22.94 11.40
-51.33 -22.65 17.10
-49.73 -23.01 11.90
-49.23 -23.22 12.80
-50.71 -24.06 18.00
-52.87 -22.50 16.00
-47.33 -16.21 3.70
-44.76 -18.95 4.60
-44.86 -15.93 6.90
-45.07 -16.37 5.10
-45.27 -18.16 6.30
-43.83 -11.35 6.60
-48.55 -22.52 10.90
-46.91 -23.46 8.20
-48.99 -21.76 8.30
-50.20 -21.12 8.70
-48.30 -13.40 8.00
-51.20 -27.78 8.60
-51.33 -27.60 10.70
-53.04 -27.14 12.10
-52.38 -27.27 12.00
-51.78 -27.52 8.60
-52.73 -27.35 9.80
-52.54 -26.66 16.00
-55.05 -28.14 7.50
-51.87 -18.68 12.60
-50.76 -19.16 12.30
-50.64 -19.12 6.70
-51.35 -20.40 12.90
-51.63 -20.86 13.40
-53.18 -20.06 12.40
-52.87 -21.66 14.20
-52.91 -22.46 14.00
-50.80 -13.69 9.40
-49.26 -08.27 11.60
-48.37 -09.76 8.70
-47.39 -09.31 8.20
-47.48 -07.33 9.50
-49.65 -03.83 9.00
-51.67 -29.07 6.70
-51.39 -29.01 6.80
-53.28 -29.45 7.10
-52.54 -28.56 7.30
-53.19 -29.02 6.30
-48.87 -25.14 19.10
-49.52 -27.14 10.80
-69.12 -12.60 11.20
-59.46 -10.16 9.20
-65.35 -10.73 7.70
-58.96 -15.12 11.10
-64.65 -09.25 11.30
-64.43 -12.43 8.80
-60.70 -11.99 9.50
-63.45 -08.75 14.50
-63.97 -08.87 18.80
-52.00 -06.74 8.90
-51.77 -06.75 8.40
-51.91 -03.41 12.00
-55.77 -10.98 8.10
-57.04 -09.19 7.40
-42.57 -16.74 3.20
-39.59 -15.97 2.20
-59.47 -01.92 13.20
-54.30 -02.82 13.20
-52.52 -00.65 16.90
-51.20  00.86 14.10
-43.57 -06.75 7.10
-54.83 -17.09 8.00
-58.73 -15.24 10.70
-55.78 -14.87 8.40
-54.83 -17.61 8.90
-39.00 -12.58 2.90
-40.20 -17.90 1.70
-41.72 -20.92 4.40
-42.85 -20.21 5.90
-42.85 -19.64 5.60
-42.66 -19.12 4.40
-40.92 -19.50 3.00
-45.87 -23.37 6.70
-46.03 -23.20 8.50
-44.57 -22.53 7.30
-43.84 -22.48 8.10
-43.54 -21.91 6.70
-43.36 -21.94 10.40
-42.58 -21.84 7.10
-43.83 -22.69 6.10
-53.67 -25.51 17.60
-64.66 -09.26 11.20
-51.77 -03.13 10.90
