-50.35 -19.89 12.90
-44.63 -21.28 8.00
-48.16 -20.25 12.70
-46.95 -21.60 15.40
-45.04 -21.14 10.40
-46.32 -20.67 11.90
-49.18 -20.30 12.80
-45.67 -21.59 10.80
-48.18 -21.02 10.60
-45.49 -21.61 10.00
-48.55 -20.00 12.70
-51.65 -26.00 7.20
-52.00 -25.78 7.00
-53.48 -25.53 9.60
-51.74 -25.49 8.10
-51.08 -26.23 6.20
-53.74 -24.19 14.00
-54.56 -22.97 19.00
-54.58 -25.42 16.10
-53.53 -22.38 10.70
-53.17 -23.18 12.20
-48.54 -17.99 7.40
-48.67 -16.15 7.20
-47.98 -18.45 9.60
-49.10 -18.42 9.60
-47.70 -19.13 9.80
-50.16 -18.07 9.00
-47.68 -18.05 6.70
-50.50 -19.02 12.10
-50.52 -22.94 8.10
-51.33 -22.65 10.50
-49.73 -23.01 9.10
-49.23 -23.22 8.80
-50.71 -24.06 8.70
-52.87 -22.50 12.10
-47.33 -16.21 7.90
-44.76 -18.95 6.40
-44.86 -15.93 7.80
-45.07 -16.37 7.80
-45.27 -18.16 9.30
-43.83 -11.35 11.40
-48.55 -22.52 10.90
-46.91 -23.46 6.70
-48.99 -21.76 8.40
-50.20 -21.12 8.70
-48.30 -13.40 10.00
-51.20 -27.78 8.70
-51.33 -27.60 9.40
-53.04 -27.14 8.80
-52.38 -27.27 8.20
-51.78 -27.52 6.90
-52.73 -27.35 7.20
-52.54 -26.66 9.50
-55.05 -28.14 6.10
-51.87 -18.68 14.70
-50.76 -19.16 12.50
-50.64 -19.12 8.20
-51.35 -20.40 11.70
-51.63 -20.86 14.30
-53.18 -20.06 10.80
-52.87 -21.66 13.40
-52.91 -22.46 10.60
-50.80 -13.69 14.00
-49.26 -08.27 14.20
-48.37 -09.76 13.90
-47.39 -09.31 14.00
-47.48 -07.33 14.10
-49.65 -03.83 10.40
-51.67 -29.07 7.00
-51.39 -29.01 7.50
-53.28 -29.45 5.20
-52.54 -28.56 6.10
-53.19 -29.02 5.80
-48.87 -25.14 10.80
-49.52 -27.14 9.10
-69.12 -12.60 11.30
-59.46 -10.16 7.90
-65.35 -10.73 10.90
-58.96 -15.12 15.10
-64.65 -09.25 8.80
-64.43 -12.43 10.70
-60.70 -11.99 9.10
-63.45 -08.75 10.60
-63.97 -08.87 11.90
-52.00 -06.74 13.20
-51.77 -06.75 12.00
-51.91 -03.41 10.40
-55.77 -10.98 12.80
-57.04 -09.19 9.40
-42.57 -16.74 5.30
-39.59 -15.97 3.60
-59.47 -01.92 9.90
-54.30 -02.82 10.70
-52.52 -00.65 12.00
-51.20  00.86 11.90
-43.57 -06.75 8.20
-54.83 -17.09 10.80
-58.73 -15.24 14.90
-55.78 -14.87 11.60
-54.83 -17.61 10.90
-39.00 -12.58 4.50
-40.20 -17.90 2.40
-41.72 -20.92 5.00
-42.85 -20.21 7.40
-42.85 -19.64 8.70
-42.66 -19.12 7.20
-40.92 -19.50 4.10
-45.87 -23.37 6.30
-46.03 -23.20 8.50
-44.57 -22.53 7.40
-43.84 -22.48 8.90
-43.54 -21.91 6.60
-43.36 -21.94 8.50
-42.58 -21.84 7.90
-43.83 -22.69 7.10
-53.67 -25.51 10.30
-64.66 -09.26 11.00
-51.77 -03.13 10.90
